time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-09 00:00:00+00:00,2,1,0,0
2024-10-11 00:00:00+00:00,0,0,17,1
2024-10-15 00:00:00+00:00,1,1,0,0
2024-10-17 00:00:00+00:00,0,0,4,2
2024-10-18 00:00:00+00:00,2,2,2,1
2024-10-19 00:00:00+00:00,2,1,0,0
2024-10-21 00:00:00+00:00,1,1,0,0
2024-10-26 00:00:00+00:00,0,0,4,1
2024-10-27 00:00:00+00:00,1,1,0,0
2024-10-28 00:00:00+00:00,1,1,23,2
2024-10-31 00:00:00+00:00,0,0,2,1
2024-11-01 00:00:00+00:00,1,1,0,0
2024-11-03 00:00:00+00:00,2,1,18,1
2024-11-04 00:00:00+00:00,4,2,0,0
2024-11-05 00:00:00+00:00,0,0,9,2
2024-11-06 00:00:00+00:00,0,0,2,2
2024-11-07 00:00:00+00:00,2,1,10,2
2024-11-08 00:00:00+00:00,0,0,1,1
2024-11-11 00:00:00+00:00,0,0,1,1
2024-11-12 00:00:00+00:00,0,0,5,2
2024-11-14 00:00:00+00:00,0,0,3,1
2024-11-18 00:00:00+00:00,1,1,0,0
2024-11-19 00:00:00+00:00,0,0,8,1
2024-11-20 00:00:00+00:00,0,0,19,3
2024-11-21 00:00:00+00:00,2,1,8,1
2024-11-22 00:00:00+00:00,0,0,17,2
2024-11-23 00:00:00+00:00,2,1,0,0
2024-11-24 00:00:00+00:00,1,1,0,0
2024-11-26 00:00:00+00:00,2,1,0,0
2024-11-28 00:00:00+00:00,1,1,0,0
2024-11-30 00:00:00+00:00,2,1,0,0
2024-12-01 00:00:00+00:00,1,1,0,0
2024-12-02 00:00:00+00:00,2,2,3,1
2024-12-03 00:00:00+00:00,2,1,1,1
2024-12-04 00:00:00+00:00,2,1,2,2
2024-12-05 00:00:00+00:00,0,0,15,2
2024-12-07 00:00:00+00:00,3,2,2,1
2024-12-08 00:00:00+00:00,3,1,0,0
2024-12-09 00:00:00+00:00,0,0,49,5
2024-12-10 00:00:00+00:00,1,1,31,1
2024-12-11 00:00:00+00:00,2,2,12,2
2024-12-12 00:00:00+00:00,2,1,0,0
2024-12-13 00:00:00+00:00,0,0,1,1
2024-12-15 00:00:00+00:00,2,1,0,0
2024-12-16 00:00:00+00:00,0,0,55,3
2024-12-17 00:00:00+00:00,2,1,3,1
2024-12-18 00:00:00+00:00,4,2,0,0
2024-12-21 00:00:00+00:00,1,1,0,0
2024-12-22 00:00:00+00:00,1,1,0,0
2024-12-23 00:00:00+00:00,2,1,0,0
2024-12-24 00:00:00+00:00,1,1,0,0
2024-12-25 00:00:00+00:00,3,1,1,1
2024-12-26 00:00:00+00:00,2,1,0,0
2024-12-27 00:00:00+00:00,2,1,0,0
2024-12-30 00:00:00+00:00,0,0,3,2
2024-12-31 00:00:00+00:00,1,1,0,0
2025-01-01 00:00:00+00:00,1,1,0,0
2025-01-02 00:00:00+00:00,1,1,0,0
2025-01-03 00:00:00+00:00,4,2,0,0
2025-01-04 00:00:00+00:00,1,1,0,0
2025-01-05 00:00:00+00:00,1,1,0,0
2025-01-06 00:00:00+00:00,3,2,0,0
2025-01-07 00:00:00+00:00,4,2,0,0
2025-01-08 00:00:00+00:00,0,0,9,2
2025-01-09 00:00:00+00:00,0,0,10,2
2025-01-10 00:00:00+00:00,2,2,10,2
2025-01-11 00:00:00+00:00,2,1,4,2
2025-01-12 00:00:00+00:00,1,1,0,0
2025-01-13 00:00:00+00:00,2,2,47,5
2025-01-14 00:00:00+00:00,2,1,5,2
2025-01-15 00:00:00+00:00,2,1,7,3
2025-01-17 00:00:00+00:00,2,1,11,3
2025-01-20 00:00:00+00:00,1,1,3,1
2025-01-21 00:00:00+00:00,2,1,7,2
2025-01-22 00:00:00+00:00,5,4,6,3
2025-01-23 00:00:00+00:00,3,1,22,3
2025-01-24 00:00:00+00:00,1,1,6,2
2025-01-25 00:00:00+00:00,0,0,3,1
2025-01-27 00:00:00+00:00,2,1,2,1
2025-01-28 00:00:00+00:00,2,2,1,1
2025-01-29 00:00:00+00:00,3,2,0,0
2025-01-30 00:00:00+00:00,5,2,2,1
2025-01-31 00:00:00+00:00,4,2,0,0
2025-02-01 00:00:00+00:00,4,2,3,1
2025-02-02 00:00:00+00:00,1,1,0,0
2025-02-03 00:00:00+00:00,3,3,1,1
2025-02-04 00:00:00+00:00,5,3,0,0
2025-02-05 00:00:00+00:00,4,3,3,1
2025-02-06 00:00:00+00:00,5,2,0,0
2025-02-07 00:00:00+00:00,5,3,13,1
2025-02-08 00:00:00+00:00,5,2,0,0
2025-02-09 00:00:00+00:00,5,3,0,0
2025-02-10 00:00:00+00:00,2,2,2,1
2025-02-11 00:00:00+00:00,6,3,15,1
2025-02-12 00:00:00+00:00,1,1,41,2
2025-02-13 00:00:00+00:00,7,2,4,3
2025-02-14 00:00:00+00:00,1,1,6,2
2025-02-15 00:00:00+00:00,5,3,0,0
2025-02-16 00:00:00+00:00,5,2,0,0
2025-02-17 00:00:00+00:00,5,2,1,1
2025-02-18 00:00:00+00:00,4,2,0,0
2025-02-19 00:00:00+00:00,5,2,0,0
2025-02-20 00:00:00+00:00,1,1,0,0
2025-02-21 00:00:00+00:00,3,2,1,1
2025-02-22 00:00:00+00:00,1,1,0,0
2025-02-23 00:00:00+00:00,4,2,0,0
2025-02-24 00:00:00+00:00,4,2,0,0
2025-02-25 00:00:00+00:00,7,5,1,1
2025-02-26 00:00:00+00:00,9,5,1,1
2025-02-27 00:00:00+00:00,6,3,11,3
2025-02-28 00:00:00+00:00,3,3,0,0
2025-03-01 00:00:00+00:00,5,4,0,0
2025-03-02 00:00:00+00:00,8,4,0,0
2025-03-03 00:00:00+00:00,17,12,0,0
2025-03-04 00:00:00+00:00,4,3,0,0
2025-03-05 00:00:00+00:00,5,3,20,2
2025-03-06 00:00:00+00:00,3,3,15,4
2025-03-07 00:00:00+00:00,1,1,67,3
2025-03-08 00:00:00+00:00,5,2,0,0
2025-03-09 00:00:00+00:00,1,1,1,1
2025-03-10 00:00:00+00:00,5,3,1,1
2025-03-11 00:00:00+00:00,2,2,2,1
2025-03-12 00:00:00+00:00,1,1,1,1
2025-03-13 00:00:00+00:00,1,1,0,0
2025-03-14 00:00:00+00:00,4,2,0,0
2025-03-15 00:00:00+00:00,5,2,0,0
2025-03-16 00:00:00+00:00,5,2,0,0
2025-03-17 00:00:00+00:00,2,2,2,2
2025-03-18 00:00:00+00:00,2,2,9,3
2025-03-19 00:00:00+00:00,3,2,1,1
2025-03-20 00:00:00+00:00,5,2,16,1
2025-03-21 00:00:00+00:00,6,3,33,4
2025-03-22 00:00:00+00:00,2,2,0,0
2025-03-23 00:00:00+00:00,3,2,6,1
2025-03-24 00:00:00+00:00,2,2,13,2
2025-03-25 00:00:00+00:00,11,6,21,5
2025-03-26 00:00:00+00:00,5,2,0,0
2025-03-27 00:00:00+00:00,1,1,8,3
2025-03-28 00:00:00+00:00,1,1,0,0
2025-03-29 00:00:00+00:00,5,3,33,3
2025-03-30 00:00:00+00:00,1,1,0,0
2025-03-31 00:00:00+00:00,7,3,0,0
2025-04-01 00:00:00+00:00,4,3,4,3
2025-04-02 00:00:00+00:00,8,4,4,2
2025-04-03 00:00:00+00:00,1,1,0,0
2025-04-04 00:00:00+00:00,2,2,1,1
2025-04-05 00:00:00+00:00,4,3,1,1
2025-04-06 00:00:00+00:00,2,2,1,1
2025-04-07 00:00:00+00:00,1,1,1,1
2025-04-08 00:00:00+00:00,1,1,4,1
2025-04-09 00:00:00+00:00,5,2,0,0
2025-04-10 00:00:00+00:00,7,4,1,1
2025-04-11 00:00:00+00:00,5,2,0,0
2025-04-12 00:00:00+00:00,1,1,0,0
2025-04-13 00:00:00+00:00,6,3,0,0
2025-04-14 00:00:00+00:00,5,2,0,0
2025-04-15 00:00:00+00:00,2,2,6,2
2025-04-16 00:00:00+00:00,5,2,0,0
2025-04-17 00:00:00+00:00,1,1,1,1
2025-04-18 00:00:00+00:00,13,3,2,1
2025-04-19 00:00:00+00:00,7,4,0,0
2025-04-20 00:00:00+00:00,1,1,0,0
2025-04-21 00:00:00+00:00,2,2,0,0
2025-04-22 00:00:00+00:00,5,2,5,2
2025-04-23 00:00:00+00:00,5,2,4,1
2025-04-24 00:00:00+00:00,3,2,0,0
2025-04-25 00:00:00+00:00,2,2,0,0
2025-04-26 00:00:00+00:00,5,2,0,0
2025-04-27 00:00:00+00:00,6,3,0,0
2025-04-28 00:00:00+00:00,1,1,3,2
2025-04-29 00:00:00+00:00,2,2,2,1
2025-04-30 00:00:00+00:00,2,2,2,2
2025-05-01 00:00:00+00:00,6,3,0,0
2025-05-02 00:00:00+00:00,2,2,0,0
2025-05-03 00:00:00+00:00,1,1,0,0
2025-05-04 00:00:00+00:00,1,1,0,0
2025-05-05 00:00:00+00:00,3,2,1,1
2025-05-06 00:00:00+00:00,1,1,14,1
2025-05-07 00:00:00+00:00,5,3,0,0
2025-05-08 00:00:00+00:00,4,2,0,0
2025-05-09 00:00:00+00:00,4,3,0,0
2025-05-10 00:00:00+00:00,6,3,0,0
2025-05-11 00:00:00+00:00,1,1,0,0
2025-05-12 00:00:00+00:00,4,2,0,0
2025-05-13 00:00:00+00:00,4,2,0,0
2025-05-14 00:00:00+00:00,4,2,0,0
2025-05-15 00:00:00+00:00,1,1,1,1
2025-05-16 00:00:00+00:00,1,1,0,0
